date,sh_SWE_mm,sh_SWE_qc,sh_SWE_auto6h_mm,sh_SWE_6hdiff,sh_SWE_auto24h_mm,sh_SWE_24hdiff,sh_SWE_L3_mm,sh_SWE_L2diff,sh_SWE_L3_qc,sh_SWE_L3_qa,sh_depth_cm,sh_depth_qc,sh_depth_auto6h_cm,sh_depth_6hdiff,sh_depth_auto12h_cm,sh_depth_12hdiff,sh_depth_auto24h_cm,sh_depth_24hdiff,sh_depth_L3_cm,sh_depth_L2diff,sh_depth_L3_qc,sh_depth_L3_qa,sh_precip_mm,sh_precip_qc,sh_precip_auto24h_mm,sh_precip_24hrdiff,sh_precip_L3_mm,sh_precip_L2diff,sh_precip_L3_qc,sh_precip_L3_qa,w10_precip_auto,sh_temp_L3_C,sh_temp_L3_qc,sh_temp_L3_qa,sh_sm2_L3_%,sh_sm2_L3_qc,sh_sm2_L3_qa,sh_sm8_L3_%,sh_sm8_L3_qc,sh_sm8_L3_qa,sh_sm20_L3_%,sh_sm20_L3_qc,sh_sm20_L3_qa,sh_st2_L3_C,sh_st2_L3_qc,sh_st2_L3_qa,sh_st8_L3_C,sh_st8_L3_qc,sh_st8_L3_qa,sh_st20_L3_C,sh_st20_L3_qc,sh_st20_L3_qa,sd_temp_obs_C,sd_precip_mm,sd_depth_cm,sd_SWE_mm
10/5/2011 10:00,56,V,56,0,56,0,38,0,V,P,20,V,17.5,0,16.1,0.3,16.1,0.3,16.1,0,V,P,53,V,48,6,41,10,V,P,58,-0.3,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,1,40.1,17.2,31.8
10/5/2011 11:00,58,V,57,1,57,1,39,1,V,P,10,V,17.5,0,16.6,0.4,16.6,0.4,16.6,0,V,P,56,V,54.5,6.5,42,3,V,P,58,-0.2,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,0.9,42.3,18.1,33.6
10/5/2011 12:00,58,V,58,1,58,1,40,1,V,P,20,V,15.3,-2.2,16.6,0,17.2,0.6,16.6,-2.2,V,P,56,V,56,1.5,43,0,V,P,59,-0.5,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,0.8,44.5,19,35.5
10/5/2011 13:00,58,V,58,0,58,0,40,0,V,P,15,V,15.9,0.6,16.6,0,17.8,0.6,16.6,0.6,V,P,56,V,56,0,43,0,V,P,60,1.1,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,0.7,46.7,19.9,37.4
10/5/2011 14:00,61,V,58,0,58,0,40,0,V,P,935,V,15.9,0,17.2,0.6,18.1,0.3,17.2,0,V,P,56,V,56,0,43,0,V,P,60,-0.1,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,0.6,48.9,20.8,39.2
10/5/2011 15:00,61,V,59.5,1.5,58,0,40,0,V,P,935,V,16.6,0.6,17.2,0,18.4,0.4,17.2,0.7,V,P,56,V,56,0,43,0,V,P,61,-0.4,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,0.5,51.1,21.8,41.1
10/5/2011 16:00,58,V,61,1.5,59.5,1.5,43,3,V,P,935,V,16.6,0,17.8,0.6,19.1,0.6,17.8,0,V,P,56,V,56,0,46,0,V,P,62,-1.3,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,0.4,53.3,22.7,43
10/5/2011 17:00,61,V,61,0,61,1.5,43,0,V,P,935,V,17.2,0.6,17.8,0,19.7,0.6,17.8,0.6,V,P,56,V,56,0,46,0,V,P,63,-0.8,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,0.3,55.5,23.6,44.9
10/5/2011 18:00,61,V,61,0,61,0,43,0,V,P,935,V,17.8,0.6,18.4,0.6,20,0.3,18.4,0.6,V,P,56,V,56,0,46,0,V,P,63,-1.2,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,0.2,57.8,24.5,46.8
10/5/2011 19:00,61,V,61,0,61,0,43,0,V,P,935,V,18.4,0.6,18.4,0,20,0,18.4,2.2,V,P,56,V,56,0,46,0,V,P,64,-1.2,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,0.1,60,25.4,48.6
10/5/2011 20:00,64,V,62.5,1.5,61,0,43,0,V,P,935,V,19.1,0.6,19.1,0.6,20,0,19.1,0,V,P,56,V,56,0,46,0,V,P,66,-1.5,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,0,62.2,26.3,50.5
10/5/2011 21:00,66,V,65,2.5,62.5,1.5,47,4,V,P,20,V,19.7,0.6,19.7,0.6,20,0,19.7,0,V,P,56,V,56,0,50,0,V,P,67,-1.5,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,-0.1,64.4,27.2,52.4
10/5/2011 22:00,66,V,65,0,65,2.5,47,0,V,P,28,V,24,4.3,24,4.3,24,4,24,4,V,P,56,V,56,0,50,0,V,P,68,-1.5,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,-0.2,66.6,28.2,54.2
10/5/2011 23:00,69,V,66,1,66,1,48,1,V,P,30,V,29,5,29,5,29,5,29,5,V,P,56,V,56,0,51,0,V,P,72,-1.6,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,-0.3,68.8,29.1,56.1
10/6/2011 0:00,58,E,67.5,1.5,67.5,1.5,49.5,1.5,E,P,30,E,30,1,30,1,29,0,30,0,E,P,71,V,63.5,7.5,52.5,15,S,P,78,-1.6,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,-0.4,71,30,58
10/6/2011 1:00,76,V,72.5,5,72.5,5,54.5,5,V,P,38,V,34,4,34,4,30,1,34,5,V,P,71,V,71,7.5,57.5,0,V,P,78,-1.5,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,-0.4,71.6,30.1,58.5
10/6/2011 2:00,76,V,76,3.5,76,3.5,58,3.5,V,P,935,V,39,5,39,5,30,0,39,-4,V,P,71,V,71,0,61,0,V,P,79,-1.7,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,-0.4,72.2,30.2,58.9
10/6/2011 3:00,76,V,76,0,76,0,58,0,V,P,935,V,41,2,39,0,30,0,41,0,V,P,71,V,71,0,61,0,V,P,81,-1.6,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,-0.5,72.9,30.4,59.4
10/6/2011 4:00,76,V,76,0,76,0,58,0,V,P,935,V,43,2,41,2,30,0,43,0,V,P,71,V,71,0,61,0,V,P,81,-1.7,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,-0.5,73.5,30.5,59.8
10/6/2011 5:00,76,V,76,0,76,0,58,0,V,P,935,V,43.5,0.5,41,0,30,0,43.5,0,V,P,71,V,71,0,61,0,V,P,81,-1.8,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,-0.5,74.1,30.6,60.3
10/6/2011 6:00,137,V,77.5,1.5,77.5,1.5,59.5,1.5,V,P,48,V,43.5,0,41,0,30,0,48,0,V,P,71,V,71,0,62.5,0,V,P,82,-1.8,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,-0.6,74.8,30.8,60.8
10/6/2011 7:00,79,V,79,1.5,79,1.5,61,1.5,V,P,935,V,43.5,0,41,0,31.5,1.5,43.5,13.5,V,P,71,V,71,0,64,0,V,P,83,-1.5,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,-0.6,75.4,30.9,61.2
10/6/2011 8:00,79,V,79,0,79,0,61,0,V,P,38,V,43,-0.5,41,0,33,1.5,43,-0.5,V,P,71,V,71,0,64,0,V,P,84,-1.1,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,-0.6,76,31,61.7
10/6/2011 9:00,79,V,79,0,79,0,61,0,V,P,43,V,40.5,-2.5,40,-1,33,0,40.5,-10,V,P,71,V,71,0,64,0,V,P,85,-0.6,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,-0.6,76.6,31.1,62.1
10/6/2011 10:00,79,V,79,0,79,0,61,0,V,P,935,V,36.8,-3.8,36.8,-3.2,34.2,1.2,36.8,3.8,V,P,71,V,71,0,64,0,V,P,85,0.2,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,-0.6,77.2,31.2,62.6
10/6/2011 11:00,79,V,79,0,79,0,61,0,V,P,28,V,34.2,-2.5,34.2,-2.5,34.2,0,34.2,-2.6,V,P,71,V,71,0,64,0,V,P,86,0.7,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,-0.7,77.9,31.4,63
10/6/2011 12:00,81,V,80,1,79,0,62,0,V,P,33,V,30.5,-3.8,31.5,-2.8,34.2,0,34.2,0,V,P,71,V,71,0,65,0,V,P,87,1.4,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,-0.7,78.5,31.5,63.5
10/6/2011 13:00,81,V,81,1,79,0,63,0,V,P,28,V,28,-2.5,31.5,0,34.2,0,34.2,0,V,P,71,V,71,0,66,0,V,P,87,1.1,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,-0.7,79.1,31.6,64
10/6/2011 14:00,81,V,81,0,79,0,63,0,V,P,28,V,28,0,31.5,0,34.2,0,34.2,0,V,P,71,V,71,0,66,0,V,P,87,2.3,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,-0.8,79.8,31.8,64.4
10/6/2011 15:00,81,V,81,0,79,0,63,0,V,P,28,V,29,1,31.5,0,33,-1.2,33,-1.2,V,P,71,V,71,0,66,0,V,P,87,2.8,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,-0.8,80.4,31.9,64.9
10/6/2011 16:00,81,V,81,0,79,0,63,0,V,P,30,V,29,0,31.5,0,33,0,33,0,V,P,71,V,71,0,66,0,V,P,87,1.3,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,-0.8,81,32,65.3
10/6/2011 17:00,81,V,81,0,79,0,63,0,V,P,30,V,30,1,31.5,0,33,0,33,0,V,P,71,V,71,0,66,0,V,P,87,1.2,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,-0.8,81.6,32.1,65.8
10/6/2011 18:00,81,V,81,0,79,0,63,0,V,P,36,V,31.5,1.5,33,1.5,33,0,33,0,V,P,71,V,71,0,66,0,V,P,87,0.2,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,-0.8,82.2,32.2,66.2
10/6/2011 19:00,79,V,81,0,79,0,63,0,V,P,33,V,33,1.5,33,0,33,0,33,0,V,P,71,V,71,0,66,0,V,P,87,-0.2,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,-0.9,82.9,32.4,66.7
10/6/2011 20:00,81,V,80,-1,79,0,63,0,V,P,33,V,33,0,33,0,33,0,33,0,V,P,71,V,71,0,66,0,V,P,87,-0.7,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,-0.9,83.5,32.5,67.2
10/6/2011 21:00,79,V,79,-1,79,0,63,0,V,P,36,V,33,0,33,0,33,0,33,0,V,P,71,V,71,0,66,0,V,P,87,-1.1,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,-0.9,84.1,32.6,67.6
10/6/2011 22:00,79,V,79,0,79,0,63,0,V,P,33,V,33,0,33,0,31.5,-1.5,31.5,-1.5,V,P,71,V,71,0,66,0,V,P,87,-1.6,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,-1,84.8,32.8,68.1
10/6/2011 23:00,79,V,79,0,79,0,63,0,V,P,33,V,33,0,33,0,30,-1.5,30,-1.5,V,P,71,V,71,0,66,0,V,P,87,-1.4,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,-1,85.4,32.9,68.5
10/7/2011 0:00,69,E,79,0,79,0,63,0,E,P,33,V,33,0,33,0,30,0,30,0,V,P,86,V,78.5,7.5,66,7.5,V,P,87,-2.2,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,-1,86,33,69
10/7/2011 1:00,79,V,79,0,79,0,63,0,V,P,36,V,33,0,33,0,30,0,30,0,V,P,86,V,86,7.5,66,7.5,V,P,87,-2.9,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,-0.8,86.1,32.7,68.8
10/7/2011 2:00,76,V,77.5,-1.5,77.5,-1.5,61.5,-1.5,V,P,30,V,31.5,-1.5,33,0,30,0,30,0,V,P,86,V,86,0,66,0,V,P,87,-3.1,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,-0.6,86.2,32.3,68.6
10/7/2011 3:00,79,V,76,-1.5,76,-1.5,60,-1.5,V,P,28,V,31.5,0,33,0,30,0,30,0,V,P,86,V,86,0,66,0,V,P,87,-2.3,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,-0.4,86.4,32,68.4
10/7/2011 4:00,76,V,76,0,76,0,60,0,V,P,30,V,30,-1.5,31.5,-1.5,30,0,30,0,V,P,86,V,86,0,66,0,V,P,87,-1.4,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,-0.3,86.5,31.7,68.2
10/7/2011 5:00,76,V,76,0,76,0,60,0,V,P,33,V,30,0,30,-1.5,30,0,30,0,V,P,86,V,86,0,66,0,V,P,87,-2.7,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,-0.1,86.6,31.3,68
10/7/2011 6:00,76,V,76,0,76,0,60,0,V,P,30,V,30,0,30,0,30,0,30,0,V,P,86,V,86,0,66,0,V,P,87,-2.8,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,0.1,86.8,31,67.8
10/7/2011 7:00,76,V,76,0,76,0,60,0,V,P,33,V,30,0,29,-1,29,-1,29,-1,V,P,86,V,86,0,66,0,V,P,87,-2.2,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,0.3,86.9,30.7,67.5
10/7/2011 8:00,76,V,76,0,76,0,60,0,V,P,28,V,29,-1,28,-1,28,-1,28,-1,V,P,86,V,86,0,66,0,V,P,87,-0.5,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,0.5,87,30.3,67.3
10/7/2011 9:00,74,V,75,-1,76,0,60,0,V,P,25,V,26.5,-2.5,26.5,-1.5,26.5,-1.5,26.5,-1.5,V,P,86,V,86,0,66,0,V,P,87,1.6,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,0.7,87.1,30,67.1
10/7/2011 10:00,74,V,75,0,76,0,60,0,V,P,23,V,24,-2.5,24,-2.5,25,-1.5,25,-1.5,V,P,86,V,86,0,66,0,V,P,87,3.9,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,0.8,87.2,29.7,66.9
10/7/2011 11:00,74,V,75,0,76,0,60,0,V,P,20,V,21.5,-2.5,21.5,-2.5,25,0,25,0,V,P,86,V,86,0,66,0,V,P,87,4.9,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,1,87.4,29.3,66.7
10/7/2011 12:00,76,V,75,0,75,-1,59,-1,V,P,15,V,19,-2.5,19,-2.5,25,0,25,0,V,P,86,V,86,0,66,0,V,P,87,8.4,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,1.2,87.5,29,66.5
10/7/2011 13:00,76,V,76,1,75,0,59,0,V,P,18,V,16.5,-2.5,19,0,25,0,25,0,V,P,86,V,86,0,66,0,V,P,87,7.3,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,1.4,87.6,28.7,66.3
10/7/2011 14:00,76,V,76,0,74,-1,58,-1,V,P,15,V,15,-1.5,19,0,25,0,25,0,V,P,86,V,86,0,66,0,V,P,87,8,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,1.6,87.8,28.3,66.1
10/7/2011 15:00,76,V,76,0,74,0,58,0,V,P,10,V,15,0,19,0,25,0,25,0,V,P,86,V,86,0,66,0,V,P,87,7.2,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,1.8,87.9,28,65.9
10/7/2011 16:00,74,V,75,-1,74,0,58,0,V,P,3,V,15,0,19,0,25,0,25,0,V,P,86,V,86,0,66,0,V,P,87,6.1,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,1.9,88,27.7,65.7
10/7/2011 17:00,74,V,74,-1,74,0,58,0,V,P,15,V,15,0,19,0,24.4,-0.6,24.4,-0.6,V,P,86,V,86,0,66,0,V,P,87,3.7,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,2.1,88.1,27.3,65.5
10/7/2011 18:00,71,V,72.5,-1.5,74,0,58,0,V,P,25,V,20,5,21.5,2.5,23.4,-1,23.4,-1,V,P,86,V,86,0,66,0,V,P,87,2.4,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,2.3,88.2,27,65.2
10/7/2011 19:00,71,V,71,-1.5,72.5,-1.5,56.5,-1.5,V,P,25,V,25,5,25,3.5,22.9,-0.6,22.9,-0.5,V,P,86,V,86,0,66,0,V,P,87,1.4,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,2.5,88.4,26.7,65
10/7/2011 20:00,69,V,70,-1,71,-1.5,55,-1.5,V,P,25,V,25,0,25,0,22.2,-0.7,22.2,-0.7,V,P,86,V,86,0,66,0,V,P,87,1.3,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,2.7,88.5,26.3,64.8
10/7/2011 21:00,69,V,69,-1,70,-1,54,-1,V,P,935,V,25,0,25,0,21.1,-1.1,21.1,-1.1,V,P,86,V,86,0,66,0,V,P,87,1,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,2.9,88.6,26,64.6
10/7/2011 22:00,69,V,69,0,69,-1,53,-1,V,P,892,V,25,0,25,0,20.3,-0.8,20.3,-0.8,V,P,86,V,86,0,66,0,V,P,87,2.7,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,3,88.8,25.7,64.4
10/7/2011 23:00,69,V,69,0,69,0,53,0,V,P,892,V,25,0,25,0,19.7,-0.6,19.7,-0.6,V,P,86,V,86,0,66,0,V,P,87,1.6,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,3.2,88.9,25.3,64.2
10/8/2011 0:00,64,E,69,0,69,0,53,0,E,P,25,E,25,0,25,0,18.9,-0.8,18.9,-0.8,E,P,89,V,87.5,1.5,66,0,V,P,87,2.5,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,3.4,89,25,64
10/8/2011 1:00,69,V,69,0,69,0,53,0,V,P,935,V,24.4,-0.6,24.4,-0.6,18.9,0,18.9,0,V,P,89,V,89,1.5,66,1.5,V,P,87,2.3,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,3.4,89,24.6,63.8
10/8/2011 2:00,130,V,69,0,69,0,53,0,V,P,935,V,23.3,-1.1,23.3,-1.1,18.9,0,18.9,0,V,P,89,V,89,0,66,0,V,P,87,2.5,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,3.3,89,24.2,63.5
10/8/2011 3:00,69,V,69,0,69,0,53,0,V,P,935,V,22.2,-1.1,22.2,-1.1,18.9,0,18.9,0,V,P,89,V,89,0,66,0,V,P,87,1.5,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,3.3,89,23.8,63.2
10/8/2011 4:00,69,V,69,0,69,0,53,0,V,P,935,V,21.1,-1.1,21.1,-1.1,18.9,0,18.9,0,V,P,89,V,89,0,66,0,V,P,87,0.8,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,3.2,89,23.3,63
10/8/2011 5:00,69,V,69,0,69,0,53,0,V,P,935,V,20,-1.1,20,-1.1,18.9,0,18.9,0,V,P,89,V,89,0,66,0,V,P,87,2.6,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,3.2,89,22.9,62.8
10/8/2011 6:00,66,V,67.5,-1.5,67.5,-1.5,51.5,-1.5,V,P,935,V,18.9,-1.1,18.9,-1.1,18.9,0,18.9,0,V,P,89,V,89,0,66,0,V,P,87,2.2,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,3.2,89,22.5,62.5
10/8/2011 7:00,66,V,66,-1.5,66,-1.5,50,-1.5,V,P,935,V,17.8,-1.1,17.8,-1.1,17.8,-1.1,17.8,-1.1,V,P,89,V,89,0,66,0,V,P,87,3.1,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,3.1,89,22.1,62.2
10/8/2011 8:00,66,V,66,0,66,0,50,0,V,P,935,V,16.7,-1.1,16.7,-1.1,16.7,-1.1,16.7,-1.1,V,P,89,V,89,0,66,0,V,P,87,4,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,3.1,89,21.7,62
10/8/2011 9:00,66,V,66,0,66,0,50,0,V,P,15,V,15.6,-1.1,15.6,-1.1,16.7,0,16.7,0,V,P,89,V,89,0,66,0,V,P,87,6.2,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,3.1,89,21.2,61.8
10/8/2011 10:00,66,V,66,0,66,0,50,0,V,P,15,V,15,-0.6,15,-0.6,16.7,0,16.7,0,V,P,89,V,89,0,66,0,V,P,87,8.2,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,3,89,20.8,61.5
10/8/2011 11:00,69,V,66,0,66,0,50,0,V,P,15,V,15,0,15,0,15.6,-1.1,15.6,-1.1,V,P,89,V,89,0,66,0,V,P,87,9.4,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,3,89,20.4,61.2
10/8/2011 12:00,66,V,66,0,66,0,50,0,V,P,13,V,14,-1,14,-1,15,-0.6,15,-0.6,V,P,89,V,89,0,66,0,V,P,87,11.1,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,3,89,20,61
10/8/2011 13:00,66,V,66,0,66,0,50,0,V,P,8,V,10.5,-3.5,13,-1,15,0,15,0,V,P,89,V,89,0,66,0,V,P,87,11.8,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,2.9,89,19.6,60.8
10/8/2011 14:00,66,V,66,0,66,0,50,0,V,P,8,V,8,-2.5,13,0,15,0,15,0,V,P,89,V,89,0,66,0,V,P,87,12.7,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,2.9,89,19.2,60.5
10/8/2011 15:00,66,V,66,0,66,0,50,0,V,P,5,V,8,0,13,0,15,0,15,0,V,P,89,V,89,0,66,0,V,P,87,12.5,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,2.8,89,18.8,60.2
10/8/2011 16:00,66,V,66,0,66,0,50,0,V,P,5,V,8,0,13,0,15,0,15,0,V,P,89,V,89,0,66,0,V,P,87,11.6,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,2.8,89,18.3,60
10/8/2011 17:00,64,V,65,-1,65,-1,49,-1,V,P,8,V,8,0,13,0,15,0,15,0,V,P,89,V,89,0,66,0,V,P,87,5.9,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,2.8,89,17.9,59.8
10/8/2011 18:00,61,V,62.5,-2.5,62.5,-2.5,46.5,-2.5,V,P,13,V,10.5,2.5,13,0,15,0,15,0,V,P,89,V,89,0,66,0,V,P,87,3.9,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,2.7,89,17.5,59.5
10/8/2011 19:00,61,V,61,-1.5,61,-1.5,45,-1.5,V,P,13,V,13,2.5,13,0,15,0,15,0,V,P,89,V,89,0,66,0,V,P,87,2.7,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,2.7,89,17.1,59.2
10/8/2011 20:00,61,V,61,0,61,0,45,0,V,P,18,V,14,1,14,1,15,0,15,0,V,P,89,V,89,0,66,0,V,P,87,2.2,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,2.6,89,16.7,59
10/8/2011 21:00,58,V,59.5,-1.5,59.5,-1.5,43.5,-1.5,V,P,20,V,15,1,15,1,15,0,15,0,V,P,89,V,89,0,66,0,V,P,87,3.4,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,2.6,89,16.2,58.8
10/8/2011 22:00,58,V,58,-1.5,58,-1.5,42,-1.5,V,P,15,V,15,0,15,0,15,0,15,0,V,P,89,V,89,0,66,0,V,P,87,2.1,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,2.6,89,15.8,58.5
10/8/2011 23:00,58,V,58,0,58,0,42,0,V,P,15,V,15,0,15,0,15,0,15,0,V,P,89,V,89,0,66,0,V,P,87,2.2,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,2.5,89,15.4,58.2
10/9/2011 0:00,58,V,58,0,58,0,42,0,V,P,15,V,15,0,15,0,14,-1,14,-1,V,P,89,V,89,0,66,0,V,P,87,1.5,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,2.5,89,15,58
10/9/2011 1:00,58,V,58,0,58,0,42,0,V,P,15,V,15,0,15,0,14,0,14,0,V,P,89,V,89,0,66,0,V,P,87,1,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,2.5,89.5,14.8,57.6
10/9/2011 2:00,58,V,58,0,58,0,42,0,V,P,15,V,15,0,15,0,14,0,14,0,V,P,89,V,89,0,66,0,V,P,87,0.1,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,2.6,90.1,14.6,57.2
10/9/2011 3:00,58,V,58,0,58,0,42,0,V,P,15,V,15,0,15,0,14,0,14,0,V,P,89,V,89,0,66,0,V,P,87,-0.2,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,2.6,90.6,14.4,56.8
10/9/2011 4:00,58,V,58,0,58,0,42,0,V,P,15,V,15,0,15,0,14,0,14,0,V,P,89,V,89,0,66,0,V,P,87,-0.7,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,2.6,91.2,14.2,56.3
10/9/2011 5:00,58,V,58,0,58,0,42,0,V,P,15,V,15,0,15,0,14,0,14,0,V,P,89,V,89,0,66,0,V,P,87,-1.2,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,2.7,91.7,14,55.9
10/9/2011 6:00,58,V,58,0,58,0,42,0,V,P,15,V,15,0,15,0,14,0,14,0,V,P,89,V,89,0,66,0,V,P,87,-1.5,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,2.7,92.2,13.8,55.5
10/9/2011 7:00,58,V,58,0,58,0,42,0,V,P,15,V,15,0,15,0,14,0,14,0,V,P,89,V,89,0,66,0,V,P,87,-1.2,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,2.7,92.8,13.5,55.1
10/9/2011 8:00,58,V,58,0,58,0,42,0,V,P,8,V,11.5,-3.5,11.5,-3.5,12.5,-1.5,12.5,-1.5,V,P,89,V,89,0,66,0,V,P,87,1.4,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,2.8,93.3,13.3,54.7
10/9/2011 9:00,58,V,58,0,58,0,42,0,V,P,3,V,8,-3.5,8,-3.5,9,-3.5,9,-3.5,V,P,89,V,89,0,66,0,V,P,87,8,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,2.8,93.9,13.1,54.2
10/9/2011 10:00,56,V,58,0,58,0,42,0,V,P,3,V,5.5,-2.5,6.5,-1.5,8,-1,8,-1,V,P,89,V,89,0,66,0,V,P,87,10.3,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,2.8,94.4,12.9,53.8
10/9/2011 11:00,58,V,58,0,58,0,42,0,V,P,8,V,3,-2.5,5,-1.5,8,0,8,0,V,P,89,V,89,0,66,0,V,P,87,10.7,E,F,,V,A,,V,A,,V,A,,V,A,,V,A,,V,A,2.9,95,12.7,53.4
